dataset_id,dno_alias,aggregated_device_count_active,total_consumption_active_import,data_collection_log_timestamp,geometry,secondary_substation_unique_id,lv_feeder_unique_id
251100208001,SSEN,10.0,1297.0,2024-12-01 00:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208001
251100208002,SSEN,11.0,5892.0,2024-12-01 00:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208002
251100208005,SSEN,41.0,8935.0,2024-12-01 00:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208005
251100208006,SSEN,32.0,3496.0,2024-12-01 00:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208006
251100208001,SSEN,10.0,1253.0,2024-12-01 01:00:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208001
251100208002,SSEN,11.0,5740.0,2024-12-01 01:00:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208002
251100208005,SSEN,41.0,7565.0,2024-12-01 01:00:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208005
251100208006,SSEN,32.0,3427.0,2024-12-01 01:00:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208006
251100208001,SSEN,10.0,1019.0,2024-12-01 01:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208001
251100208002,SSEN,11.0,2024.0,2024-12-01 01:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208002
251100208005,SSEN,41.0,6701.0,2024-12-01 01:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208005
251100208006,SSEN,32.0,3504.0,2024-12-01 01:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208006
251100208001,SSEN,10.0,1059.0,2024-12-01 02:00:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208001
251100208002,SSEN,11.0,2051.0,2024-12-01 02:00:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208002
251100208005,SSEN,41.0,8033.0,2024-12-01 02:00:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208005
251100208006,SSEN,32.0,2569.0,2024-12-01 02:00:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208006
251100208001,SSEN,10.0,1023.0,2024-12-01 02:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208001
251100208002,SSEN,11.0,1929.0,2024-12-01 02:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208002
251100208005,SSEN,41.0,4919.0,2024-12-01 02:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208005
251100208006,SSEN,32.0,3409.0,2024-12-01 02:30:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208006
251100208001,SSEN,10.0,1114.0,2024-12-01 03:00:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208001
251100208002,SSEN,11.0,1940.0,2024-12-01 03:00:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208002
251100208005,SSEN,41.0,4648.0,2024-12-01 03:00:00+00:00,"{'x': -0.272665, 'y': 51.492214}",SSEN-2511002080,SSEN-251100208005
