dataset_id,dno_alias,aggregated_device_count_active,total_consumption_active_import,data_collection_log_timestamp,geometry,secondary_substation_unique_id,lv_feeder_unique_id
281600601001,SSEN,49.0,11104.0,2024-12-01 00:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6468.0,2024-12-01 00:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,4505.0,2024-12-01 00:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,9736.0,2024-12-01 01:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,7688.0,2024-12-01 01:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,4893.0,2024-12-01 01:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,9305.0,2024-12-01 01:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6428.0,2024-12-01 01:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,5374.0,2024-12-01 01:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,8826.0,2024-12-01 02:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,7177.0,2024-12-01 02:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,4250.0,2024-12-01 02:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,8820.0,2024-12-01 02:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6817.0,2024-12-01 02:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,6364.0,2024-12-01 02:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,9195.0,2024-12-01 03:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6882.0,2024-12-01 03:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,6126.0,2024-12-01 03:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,8494.0,2024-12-01 03:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6362.0,2024-12-01 03:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,5586.0,2024-12-01 03:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,8797.0,2024-12-01 04:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6422.0,2024-12-01 04:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,5056.0,2024-12-01 04:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,9312.0,2024-12-01 04:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6247.0,2024-12-01 04:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,5066.0,2024-12-01 04:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,5187.0,2024-12-01 05:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,5949.0,2024-12-01 05:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,5021.0,2024-12-01 05:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,4356.0,2024-12-01 05:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,5849.0,2024-12-01 05:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,2518.0,2024-12-01 05:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,4913.0,2024-12-01 06:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,4314.0,2024-12-01 06:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,2597.0,2024-12-01 06:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,4676.0,2024-12-01 06:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,2631.0,2024-12-01 06:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,2575.0,2024-12-01 06:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,4956.0,2024-12-01 07:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,2787.0,2024-12-01 07:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,2887.0,2024-12-01 07:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,4919.0,2024-12-01 07:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,3260.0,2024-12-01 07:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,3218.0,2024-12-01 07:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,5297.0,2024-12-01 08:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,3304.0,2024-12-01 08:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,2850.0,2024-12-01 08:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,5716.0,2024-12-01 08:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,4871.0,2024-12-01 08:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,3520.0,2024-12-01 08:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,6950.0,2024-12-01 09:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,7077.0,2024-12-01 09:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,4757.0,2024-12-01 09:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,7738.0,2024-12-01 09:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6112.0,2024-12-01 09:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,5195.0,2024-12-01 09:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,8455.0,2024-12-01 10:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,5784.0,2024-12-01 10:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,5871.0,2024-12-01 10:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,9167.0,2024-12-01 10:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,7450.0,2024-12-01 10:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,5709.0,2024-12-01 10:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,9849.0,2024-12-01 11:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6558.0,2024-12-01 11:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,6438.0,2024-12-01 11:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,10068.0,2024-12-01 11:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6766.0,2024-12-01 11:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,6870.0,2024-12-01 11:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,12742.0,2024-12-01 12:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,7639.0,2024-12-01 12:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,5372.0,2024-12-01 12:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,10728.0,2024-12-01 12:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,8772.0,2024-12-01 12:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,9425.0,2024-12-01 12:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,11920.0,2024-12-01 13:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,9354.0,2024-12-01 13:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,8518.0,2024-12-01 13:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,13859.0,2024-12-01 13:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,9667.0,2024-12-01 13:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,7367.0,2024-12-01 13:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,12840.0,2024-12-01 14:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,9594.0,2024-12-01 14:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,6382.0,2024-12-01 14:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,13270.0,2024-12-01 14:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,9085.0,2024-12-01 14:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,8269.0,2024-12-01 14:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,11393.0,2024-12-01 15:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6879.0,2024-12-01 15:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,5891.0,2024-12-01 15:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,13933.0,2024-12-01 15:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6057.0,2024-12-01 15:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,6304.0,2024-12-01 15:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,15881.0,2024-12-01 16:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,6823.0,2024-12-01 16:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,7823.0,2024-12-01 16:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,12809.0,2024-12-01 16:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,7713.0,2024-12-01 16:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,8537.0,2024-12-01 16:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,13650.0,2024-12-01 17:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,8509.0,2024-12-01 17:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,11843.0,2024-12-01 17:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,15468.0,2024-12-01 17:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,7995.0,2024-12-01 17:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,9569.0,2024-12-01 17:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,12371.0,2024-12-01 18:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,8693.0,2024-12-01 18:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,7754.0,2024-12-01 18:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,14319.0,2024-12-01 18:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,8229.0,2024-12-01 18:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,8547.0,2024-12-01 18:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,14488.0,2024-12-01 19:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,8748.0,2024-12-01 19:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,8213.0,2024-12-01 19:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,12160.0,2024-12-01 19:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,8496.0,2024-12-01 19:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,10674.0,2024-12-01 19:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,14075.0,2024-12-01 20:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,9369.0,2024-12-01 20:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,8977.0,2024-12-01 20:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,13866.0,2024-12-01 20:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,11410.0,2024-12-01 20:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,6254.0,2024-12-01 20:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,11368.0,2024-12-01 21:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,11007.0,2024-12-01 21:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,6209.0,2024-12-01 21:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,11894.0,2024-12-01 21:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,8072.0,2024-12-01 21:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,7273.0,2024-12-01 21:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,14593.0,2024-12-01 22:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,7663.0,2024-12-01 22:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,6439.0,2024-12-01 22:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,13399.0,2024-12-01 22:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,7677.0,2024-12-01 22:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,6712.0,2024-12-01 22:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,10946.0,2024-12-01 23:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,9384.0,2024-12-01 23:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,5823.0,2024-12-01 23:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,10942.0,2024-12-01 23:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,4540.0,2024-12-01 23:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,4408.0,2024-12-01 23:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,10532.0,2024-12-02 00:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,4047.0,2024-12-02 00:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,31.0,3619.0,2024-12-02 00:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,13923.0,2024-12-02 00:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
281600601002,SSEN,29.0,3397.0,2024-12-02 00:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601002
281600601003,SSEN,30.0,7203.0,2024-12-02 00:30:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601003
281600601001,SSEN,49.0,9786.0,2024-12-02 01:00:00+00:00,"{'x': -0.432418, 'y': 51.44812}",SSEN-2816006010,SSEN-281600601001
