Feeder,Model,MSE,RMSE,MAE,MAPE,R2
SSEN-281300108001,Persistence,961903.0,980.7665369495434,725.3825503355705,25.506469791422315,0.6000431914581238
SSEN-281300108002,Mean (1 day),10708119.367394323,3272.3262929289804,2627.366750559285,40.55506276701127,-0.3013533603472236
SSEN-281300108002,Persistence,15071617.093959732,3882.218063679542,3072.3221476510066,34.63412189560835,-0.8316474516349959
SSEN-281300108002,ARIMA,5142338.64935866,2267.6725181027928,1820.157913108107,26.647405942862612,0.37505369040215475
SSEN-281300108001,ARIMA,654800.5211486806,809.1974549815889,641.3853171055307,25.226245580381352,0.7277356171358406
SSEN-281300108002,Boosting,7059762.095724603,2657.0212825125436,2146.4414037290912,27.78887173716951,0.1420300044004119
SSEN-281300108002,Prophet,6741259.244992785,2596.3935073468324,2128.0564037615172,30.395226791997576,0.18073752538137022
SSEN-281300108001,Boosting,1179857.5869868016,1086.2124962394796,905.4414198327422,49.85242459234481,0.50941823133397
SSEN-281300108001,Prophet,1863931.2711843431,1365.2586828818717,1181.1795674136958,62.85607223618197,0.2249821421034217
SSEN-280700519001,Naive,4018884.2617449663,2004.7155064360045,1672.5167785234898,54.09852759853654,-0.00028568320488830956
SSEN-280700519001,Mean (1 day),4129108.8188764215,2032.0208706793396,1701.9832214765102,59.49295884178741,-0.02772017478398192
SSEN-280700519002,Naive,23137417.610738248,4810.136963823197,3950.6644295302012,38.48180332581575,-0.14030168639361107
SSEN-280700519001,Persistence,4512203.855704698,2124.1948723468613,1510.2181208053692,36.84984661169534,-0.12307113681437132
SSEN-280700519002,Mean (1 day),22518037.578637674,4745.317437078122,3920.5475391498876,37.80794644146447,-0.10977623593041752
SSEN-280700519002,Persistence,15953544.546979865,3994.1888471853536,3201.0704697986575,25.82486065316047,0.21374744334329843
SSEN-280700519002,ARIMA,4443549.864122016,2107.97292774884,1709.239335729809,13.78171896862222,0.7810046268395653
SSEN-280700519001,ARIMA,2088590.8998823087,1445.1957998424673,1117.2013360524081,30.67315479813316,0.48015731751449364
SSEN-280700519002,Boosting,9824270.674704235,3134.3692626594325,2615.4849813208803,23.486166321899095,0.515821834293499
SSEN-280700519001,Boosting,4410257.9998706505,2100.061427642213,1642.2382173810904,47.66895842034337,-0.0976971838932712
SSEN-280700519002,Prophet,8816850.727290114,2969.31822600578,2362.3367955080507,18.783171427437708,0.5654713969313682
SSEN-280700519001,Prophet,2109329.3723279894,1452.3530467238293,1055.6155826867723,24.756277391029265,0.4749955871117508
SSEN-281800236001,Naive,34989543.2885906,5915.195963667696,5231.120805369127,48.23545423311495,-3.3278643243965265
SSEN-281800236002,Naive,2479183.5402684566,1574.542327239397,1310.0369127516778,45.19421416524862,-0.0003730551487812761
SSEN-281800236001,Mean (1 day),17532442.01071087,4187.175899184422,3385.0679530201332,32.55445355429773,-1.1685916181263445
SSEN-281800236002,Mean (1 day),2564591.042590068,1601.434058146032,1364.9229586129752,50.700982917664064,-0.03483575734179678
SSEN-281800236004,Naive,12163704.590604028,3487.650296489605,3010.5838926174497,59.563943427095154,-2.2507724805063893
SSEN-281800236001,Persistence,20827102.010067113,4563.671987562988,3590.251677852349,30.785323837191058,-1.5761088399038492
SSEN-281800236005,Naive,6461091.379194631,2541.8676950609824,2039.5268456375838,72.39562059506339,-0.003417632840321483
SSEN-281800236002,Persistence,2155319.879194631,1468.1007728336058,1222.1275167785234,40.962607042725594,0.13030887090378107
SSEN-281800236004,Mean (1 day),3953112.6164854844,1988.2436008913708,1639.7163031319915,30.821339062249436,-0.05647663590418395
SSEN-281800236005,Mean (1 day),6469926.09586188,2543.604940996514,2047.030900447427,73.06147943775537,-0.004789678206157166
SSEN-281800236004,Persistence,5474162.281879196,2339.692775105141,1626.8053691275168,25.557415808425464,-0.46297996364570304
SSEN-281800236005,Persistence,7000733.372483222,2645.8899018068046,1759.3322147651006,57.377388316645195,-0.08722488144703688
SSEN-281800236002,ARIMA,2453121.898638262,1566.2445207049448,1321.8062325685646,47.20290442924499,0.010143053738004393
SSEN-281800236005,ARIMA,3578681.930451906,1891.7404500755133,1367.0449078736024,33.68962763624535,0.44422507892310803
SSEN-281800236002,Boosting,2360605.3188869897,1536.4261514589596,1299.9122708179789,44.38139777270082,0.047474333183202044
SSEN-281800236002,Prophet,1207464.1536384982,1098.8467380114928,874.6633556779062,28.347937385214667,0.5127772572146135
SSEN-281800236001,ARIMA,12277532.241097834,3503.9309697963276,2994.1056429161454,27.50397210866823,-0.5186106700398654
SSEN-281800236004,ARIMA,2157665.6181988725,1468.8994581654908,1227.3405247961844,22.84229796195357,0.4233598850144885
SSEN-281800236005,Boosting,5478485.228313285,2340.616420585245,1656.5996712993901,53.922007813050975,0.14918264473919163
SSEN-281800236005,Prophet,2197714.448285459,1482.4690378842517,1018.5051362997963,28.91348087530915,0.6586914965390185
SSEN-281800236001,Boosting,11513707.340802891,3393.185426822839,2823.717079996039,25.73714470510962,-0.42413299970256335
SSEN-281800236001,Prophet,14139932.324569399,3760.3101367532704,3306.350606546985,29.1051964924808,-0.7489713470149766
SSEN-281800236004,Boosting,4245447.515667163,2060.4483773361476,1600.4729941074932,24.49232469438779,-0.13460367674711038
SSEN-281800236004,Prophet,2546292.766343431,1595.7107401855235,1354.8364625077163,24.28138670139116,0.31949856308285507
SSEN-251200405002,Naive,7470202.493288591,2733.167117702207,2129.0973154362414,40.42117929842174,-0.0013544456279144246
SSEN-251200405005,Naive,4636460.261744966,2153.2441249763033,1689.3624161073826,42.01491531773153,-0.019676581898051326
SSEN-251200405002,Mean (1 day),8804730.081506921,2967.2765428094026,2172.701342281879,34.448964300097195,-0.1802431885336282
SSEN-251200405005,Mean (1 day),4932566.728001491,2220.9382539821972,1681.0973154362414,38.77227747951185,-0.08479799184123293
SSEN-251200405002,Persistence,7037452.966442953,2652.819814168115,1938.2953020134228,28.63469548932286,0.0566541107585522
SSEN-251200405005,Persistence,4019861.738255032,2004.959285934513,1444.0402684563758,30.49084894131609,0.11592925517192365
SSEN-251200405005,ARIMA,2545387.9241406196,1595.427191739134,1237.161548853246,28.13826882302472,0.44020388150259737
SSEN-251200405002,ARIMA,3301551.622366059,1817.0172322699802,1356.5258461591623,22.51027448594016,0.5574385838273437
SSEN-251200405005,Boosting,4342733.4671336245,2083.9226154379207,1601.2420155457523,35.68072629355284,0.04492147718861106
SSEN-251200405002,Boosting,3608581.624989425,1899.6267067477822,1444.41795172517,23.819529687796376,0.5162822887544491
SSEN-251200405005,Prophet,3368183.968448673,1835.261280703288,1437.95812503335,30.93974606707974,0.25924991863103486
SSEN-251200405002,Prophet,4247884.114076448,2061.039571205863,1492.8617966176819,21.795407104301763,0.4305860321772781
SSEN-252800138001,Naive,916940.1308724832,957.569909130651,730.6946308724832,28.705826438101628,-0.09009719134779126
SSEN-252800138001,Mean (1 day),842652.788590604,917.9612130098983,741.1040268456376,32.99703622065649,-0.0017812583357696976
SSEN-252800138002,Naive,855824.2449664429,925.1076937127066,784.01677852349,84.22538070678685,-0.23982852823110212
SSEN-252800138001,Persistence,773804.1644295302,879.6613919171002,726.6476510067114,31.778078539905437,0.08006889665170314
SSEN-252800138002,Mean (1 day),742726.4545028198,861.8157891932706,669.8250838926175,53.08157598012845,-0.07598429511732574
SSEN-252800138003,Naive,35137399.25503356,5927.680765276885,5266.523489932886,97.48968817127881,-2.8921467045744538
SSEN-252800138002,Persistence,711819.3322147651,843.6938616671127,673.7416107382551,48.286508700567516,-0.031209293516664127
SSEN-252800138003,Mean (1 day),9120052.73803365,3019.942505749679,2377.427572706935,38.426248570235174,-0.010222269219253288
SSEN-252800138003,Persistence,6922942.275167786,2631.1484707571685,2045.2818791946308,26.162539120262647,0.23315021790084578
SSEN-252800138002,ARIMA,542632.0409282137,736.6356229019974,597.097131943788,53.94554718078823,0.2138915336507604
SSEN-252800138003,ARIMA,4701798.007499838,2168.362978723774,1677.1316429636138,22.78623323640407,0.47918491383952744
SSEN-252800138001,ARIMA,510213.20563671004,714.2921010600005,565.1000619210761,23.489900957533695,0.39343697180762005
SSEN-252800138002,Boosting,1055449.2772796294,1027.3506106873297,820.4575734124267,78.91781324138533,-0.5290243665900034
SSEN-252800138003,Boosting,4843984.324848394,2200.905342091839,1675.5912455931625,21.72680709882738,0.46343502858231156
SSEN-252800138002,Prophet,542500.1831554801,736.5461174668427,614.1424571918018,56.12809199842091,0.21408255538129184
SSEN-252800138001,Boosting,1029110.7094779911,1014.4509399068992,770.0027865534606,28.617883346140577,-0.22345031722022113
SSEN-252800138003,Prophet,5101655.926070931,2258.684556566262,1806.3141032254505,27.600642045022177,0.43489291405979025
SSEN-252800138001,Prophet,511687.2662961896,715.3231901009428,576.052099274656,24.801806802924386,0.3916845461795193
SSEN-251200813002,Naive,107888154.02013423,10386.922259270752,8246.167785234898,50.09817029933752,-0.7073114837373724
SSEN-251200813002,Mean (1 day),65210337.93098666,8075.291817079223,6762.2295861297525,37.036005836135566,-0.03194238347234046
SSEN-251200813002,Persistence,37824981.607382536,6150.201753388464,4326.191275167784,16.181102451096503,0.40142617086221277
SSEN-251200813003,Naive,12503410.308724832,3536.016163527089,2964.268456375839,35.55439622740155,-1.3857080674590607
SSEN-251200813003,Mean (1 day),5412823.489187174,2326.5475471580576,1903.724832214765,21.34601099863455,-0.032791562224812276
SSEN-251200813003,Persistence,4659213.151006712,2158.5210564195827,1654.1308724832215,16.632869598960596,0.11100074876278421
SSEN-251200813004,Naive,3178326.9563758387,1782.7862901581443,1346.3657718120805,31.459276913627154,-0.1279788210823829
SSEN-251200813004,Mean (1 day),3046216.1466868236,1745.3412694045894,1391.1676454138699,40.93012552718213,-0.08109308609960553
SSEN-251200813004,Persistence,2940127.8087248323,1714.680089324196,1232.1107382550335,29.21118252825807,-0.04344264924165331
SSEN-251200813005,Naive,23092310.402684562,4805.445910910304,3710.6040268456377,62.028454301462155,-1.420795852471381
SSEN-251200813005,Mean (1 day),10243698.311195005,3200.577808958096,2441.5799776286353,61.4724057613224,-0.07385973743130148
SSEN-251200813005,Persistence,3129467.348993289,1769.0300588156463,1411.8926174496644,33.13087923096156,0.6719340141033767
SSEN-251200813002,ARIMA,8962336.874930222,2993.716231530674,2414.7834022026477,11.066380278961653,0.8581725602160577
SSEN-251200813005,ARIMA,2402703.8867847254,1550.065768535234,1207.2170216660668,31.492295411767827,0.7481215390570384
SSEN-251200813004,ARIMA,1381244.981766612,1175.2637924170947,937.8719854104424,23.308727675400743,0.5098002478839927
SSEN-251200813003,ARIMA,2216526.3189491504,1488.8002951870847,1145.5367530305336,11.725656024755475,0.5770766062789776
SSEN-251200813002,Boosting,71717203.61239828,8468.601042226413,6692.806417882961,26.353664954374267,-0.1349124138886313
SSEN-251200813002,Prophet,14522624.76369998,3810.856172003869,3118.7153834090445,14.344442840382229,0.7701819605844168
SSEN-251200813005,Boosting,5134878.868453205,2266.027111146997,1799.605011298874,54.379743490210174,0.461704210149134
SSEN-251200813005,Prophet,3665785.7947073877,1914.6241915079281,1498.0126484935008,35.201431941394326,0.6157110790073002
SSEN-251200813004,Boosting,1765899.365665745,1328.8714631843611,1046.1892995468825,26.104895088731695,0.3732875465697584
SSEN-251200813003,Boosting,8388811.093028577,2896.344436186514,2264.756790730664,21.62499030020014,-0.6006236544171604
SSEN-251200813004,Prophet,1303802.6105332426,1141.8417624755377,879.2573372921016,20.28567649512182,0.5372843160131089
SSEN-251200813003,Prophet,2354502.919643471,1534.4389592432378,1145.5264970233468,11.430091630618673,0.5507500376653471
SSEN-281101316001,Naive,1570030.2348993288,1253.0084735943842,967.1409395973154,65.16478934651656,-0.00143649638208454
SSEN-281101316002,Naive,13436833.278523494,3665.6286334711394,3214.855704697987,109.97258144114974,-1.2550146675371017
SSEN-281101316001,Mean (1 day),2293998.326147115,1514.5951030381402,1281.8614373601788,101.59540108544283,-0.46321618232430817
SSEN-281101316002,Mean (1 day),7645836.668123136,2765.110606851584,2418.2351789709173,78.88627068226096,-0.28315009011596937
SSEN-281101316001,Persistence,3685698.4261744968,1919.8172897894467,1284.1442953020135,65.53591820080091,-1.3509056300854096
SSEN-281101316003,Naive,16955851.567114092,4117.748361315209,3582.1711409395975,61.82365233798306,-3.0728838395313396
SSEN-281101316002,Persistence,8277549.154362416,2877.0730186010946,2027.5771812080536,46.29729428625798,-0.38916620958459136
SSEN-281101316004,Naive,3556768.9731543623,1885.9398116467987,1542.0402684563758,44.048007994760205,-0.11855776639258298
SSEN-281101316005,Naive,35551818.67114094,5962.534584481748,4850.107382550335,39.55108410143791,-0.10854118755237652
SSEN-281101316007,Naive,2651701.8087248323,1628.4046821121683,1342.5402684563758,57.595858403752246,-0.030551793245096492
SSEN-281101316003,Mean (1 day),4385878.149666759,2094.248827065867,1721.0164988814317,39.770502524777605,-0.05351076984992087
SSEN-281101316004,Mean (1 day),3507807.600755617,1872.9142000517847,1503.4324664429535,57.39676521504412,-0.10316004903640441
SSEN-281101316005,Mean (1 day),32246668.086773522,5678.614979620781,4693.6725391498885,35.68192360513955,-0.0054832937291207084
SSEN-281101316007,Mean (1 day),3457284.802144503,1859.3775308270515,1555.571728187919,73.64613481366172,-0.34363186723562733
SSEN-281101316003,Persistence,4699007.006711409,2167.719309945688,1681.3221476510066,37.52499494367108,-0.1287259518477153
SSEN-281101316004,Persistence,4990043.372483223,2233.8404984428103,1578.5,36.13126619855982,-0.5693039978294661
SSEN-281101316005,Persistence,22457693.697986577,4738.954916222202,3807.818791946309,24.72488454318225,0.2997466972944983
SSEN-281101316007,Persistence,3690540.0704697985,1921.0778408148376,1552.4530201342282,55.02716658326485,-0.4342837023196391
SSEN-281101316004,ARIMA,3293311.8571386817,1814.7484280579172,1479.6547715421134,42.75064567429281,-0.035703916323884144
SSEN-281101316004,Boosting,2661711.565302595,1631.4752726604822,1178.0048111028439,28.434436554838747,0.16292619348123072
SSEN-281101316004,Prophet,2340834.448608794,1529.9785778267596,1152.1831596342,32.163784267695206,0.2638378899238588
SSEN-281101316002,ARIMA,2172485.2668509176,1473.935299411381,1213.8530931398698,32.90280003920486,0.6354061972632141
SSEN-281101316003,ARIMA,2850574.6372057702,1688.364485887384,1349.131698285193,34.462393651002735,0.31527712853001
SSEN-281101316007,ARIMA,2742623.285468731,1656.0867385100128,1482.754828327142,61.026840942434724,-0.0658873240331439
SSEN-281101316001,ARIMA,1146234.6337838778,1070.6234789989792,866.9457324324828,56.24672766589897,0.2688795602959002
SSEN-281101316002,Boosting,1955945.4808088702,1398.5512077892859,1070.4904959775183,24.25609094897576,0.6717466342924232
SSEN-281101316002,Prophet,2699228.641350969,1642.932938786903,1367.0764897039564,39.772488956422286,0.5470063480648077
SSEN-281101316003,Boosting,4255252.988387065,2062.826456197192,1700.0306111180564,43.63691241291283,-0.022133925914574304
SSEN-281101316003,Prophet,3160521.702496358,1777.7856176987027,1410.2790365164892,33.55254469360979,0.24082622947987997
SSEN-281101316007,Boosting,3183952.627265219,1784.3633674969958,1473.7026370525666,55.595719676732756,-0.23740462779014604
SSEN-281101316007,Prophet,3158923.8769822917,1777.33617444261,1564.8621697578715,59.957487938842334,-0.2276775071154582
SSEN-281101316001,Boosting,5951687.508711315,2439.6080645692487,1862.625026990944,156.77845686539538,-2.796256246407286
SSEN-281101316001,Prophet,1987700.58340934,1409.858355796546,1221.8968310394862,81.54116739674758,-0.2678455891224987
SSEN-281101316005,ARIMA,9248925.018307041,3041.204534112601,2516.036109431348,18.213630037030544,0.7116092873274116
SSEN-281101316005,Boosting,35789007.47508324,5982.391451174291,4864.167666125254,33.45532515682327,-0.11593697117820145
SSEN-281101316005,Prophet,9179039.023671014,3029.6928926330165,2517.300491987851,17.65986991351209,0.7137884023877048
SSEN-251201202003,Naive,24796717.57718121,4979.630265108164,3798.442953020134,33.957076981081876,-0.14232108340705096
SSEN-251201202003,Mean (1 day),22131783.303612627,4704.442932336689,3782.2697147651006,41.697146270786696,-0.01955440684527754
SSEN-251201202004,Naive,127555845.56375839,11294.062403039856,9771.208053691274,65.971863781216,-2.6616635608856822
SSEN-251201202003,Persistence,9954669.738255033,3155.102175565006,2475.3557046979868,23.28123153607905,0.5414139357369117
SSEN-251201202004,Mean (1 day),45522636.59830876,6747.04650927417,5631.3558445190165,37.868034135291914,-0.3067890294698359
SSEN-251201202004,Persistence,28825192.137583893,5368.909771786437,3972.01677852349,19.884259626152108,0.17253376182621527
SSEN-251201202004,ARIMA,20667652.530080434,4546.168994887941,3980.203318887067,24.42469754679314,0.4067070009691176
SSEN-251201202003,ARIMA,6101765.042406484,2470.175103592149,1986.8256399702257,20.951589303560013,0.7189073581113317
SSEN-251201202004,Boosting,14943557.885401053,3865.689833057103,2887.8823776964837,14.87624954610327,0.5710249017822694
SSEN-251201202003,Boosting,8110731.638221107,2847.934626746391,2183.2954536167226,20.437439248932357,0.6263594274783124
SSEN-251201202004,Prophet,23451214.948500145,4842.645449390255,4064.838373600481,23.616164992883604,0.32680106618478333
SSEN-251201202003,Prophet,7625905.871404169,2761.5042769121633,2229.211438642901,22.796684655684324,0.6486941051827368
SSEN-280300224001,Naive,15856174.124161074,3981.981180789416,3436.781879194631,97.79761994024815,-2.4365408032930618
SSEN-280300224002,Naive,4820097.583892617,2195.4720640200862,1798.9597315436242,38.761067263852375,-0.0003476141232943153
SSEN-280300224001,Mean (1 day),4644203.031564597,2155.0413062316456,1849.1937919463087,47.4685013098604,-0.006547549981165135
SSEN-280300224002,Mean (1 day),5048933.517955351,2246.9832037546144,1858.3101230425054,43.36476414039046,-0.04783949093307083
SSEN-280300224001,Persistence,2031645.832214765,1425.358141736583,1099.5570469798658,22.50468425406954,0.5596772748851402
SSEN-280300224002,Persistence,6032914.05704698,2456.1991077774983,1657.3724832214766,29.752462215208464,-0.25205166039482374
SSEN-280300224002,ARIMA,2054570.6091695605,1433.3773436082909,1152.976678926167,23.613766429946114,0.5736009964199096
SSEN-280300224001,ARIMA,1674910.3455187257,1294.1832735430967,1039.0028813800786,23.617494044607277,0.6369932810297442
SSEN-280300224002,Boosting,5474127.290629242,2339.6852973486075,1978.599212796137,41.33114525222167,-0.13608284464768827
SSEN-280300224002,Prophet,3163914.1967680277,1778.7394966009012,1518.6729063221612,34.97977241671561,0.34337138140018497
SSEN-280300224001,Boosting,1879797.2946505847,1371.0569990524043,1101.1704594992825,23.81745638609722,0.5925877166583882
SSEN-280300224001,Prophet,1698131.3383018642,1303.1236849592844,1043.019442292429,24.895564750207573,0.631960548129149
SSEN-282200822001,Naive,5140766.94295302,2267.3259454593244,1900.4530201342282,52.07468943297212,-0.0038492013177220397
SSEN-282200822002,Naive,2195375.879194631,1481.6800866565734,1349.9463087248323,76.55072846855765,-1.0672481389100068
SSEN-282200822001,Mean (1 day),7355467.548322735,2712.0965226781173,2230.4549776286362,71.31284933150258,-0.43631880333029116
SSEN-282200822002,Mean (1 day),1068261.4593266454,1033.5673462946888,784.067533557047,37.970291691996664,-0.005914993687745396
SSEN-282200822003,Naive,3621989.620805369,1903.1525479596662,1500.7147651006712,36.61414844644827,-0.37562747750166703
SSEN-282200822001,Persistence,9315984.06375839,3052.209701799401,2053.6140939597317,39.58903708015619,-0.819153302546038
SSEN-282200822002,Persistence,926181.6510067114,962.3833181257411,716.6912751677852,31.14534037647959,0.12787267434194183
SSEN-282200822003,Mean (1 day),2980662.8432751917,1726.4596268882722,1460.045441834452,52.97330148865963,-0.1320523076114941
SSEN-282200822003,Persistence,3089578.848993289,1757.7197868241938,1294.0637583892617,36.54465844952915,-0.17341848087298128
SSEN-282200822001,ARIMA,3860902.1934177275,1964.9178592037194,1744.847205452307,46.31209426932865,0.24607288635382774
SSEN-282200822003,ARIMA,1472863.0184669918,1213.6156798867555,996.4975077784851,31.411955861541568,0.44060832555651486
SSEN-282200822002,ARIMA,673933.0192422405,820.9342356378131,594.2085209624711,26.699804983147214,0.36539943206007564
SSEN-282200822001,Boosting,6414864.594331967,2532.758297653364,1827.0764550980894,36.820672140024236,-0.25264513467369754
SSEN-282200822003,Boosting,3032828.169219657,1741.5016994593077,1365.2860858648103,40.822210192700304,-0.15186463819627383
SSEN-282200822002,Boosting,800347.152129001,894.6212338911932,679.2026372246459,31.013525393712914,0.24636315065666237
SSEN-282200822001,Prophet,6753283.671005218,2598.708077296336,2332.676897962737,60.644942071399754,-0.3187289940664708
SSEN-282200822003,Prophet,2044792.8374113028,1429.9625300724852,1138.5534641116515,34.6778287873019,0.2233900404396716
SSEN-282200822002,Prophet,796669.0120239502,892.5631697666839,667.7855095533006,28.211382953848048,0.2498266251162642
SSEN-280700108001,Naive,60440145.2852349,7774.326034148227,6140.359060402685,52.525340534194534,-0.6615743654165582
SSEN-280700108002,Naive,15549586.406040268,3943.296388307664,3096.3456375838928,33.390421897555846,-0.7980963168244366
SSEN-280700108001,Mean (1 day),42059163.35067114,6485.303643675533,5320.147651006711,43.06697133325408,-0.1562584326119254
SSEN-280700108002,Mean (1 day),8654430.19345696,2941.8412930436884,2394.771532438479,34.43624378209122,-0.0007661071309434941
SSEN-280700108003,Naive,2017935.0973154362,1420.540424386239,1140.513422818792,25.73205080743553,-0.07482847720580166
SSEN-280700108001,Persistence,30283376.32885906,5503.033375226709,4050.8255033557048,22.51407326362215,0.16747252064287865
SSEN-280700108002,Persistence,11000330.89932886,3316.674674931031,2540.1006711409395,36.00044184042439,-0.2720373363917781
SSEN-280700108003,Mean (1 day),2707602.6022703457,1645.4794444994886,1394.2038590604031,33.011196695171314,-0.44217144830292243
SSEN-280700108003,Persistence,4257399.771812079,2063.346740567876,1661.3355704697988,36.225848557593956,-1.2676519773508872
SSEN-280700108003,ARIMA,1951755.158895271,1397.0523107225695,1208.986429651198,27.364714423540228,-0.03957854150254203
SSEN-280700108002,ARIMA,6447173.362171647,2539.1284650784505,2066.959523912691,31.160930776666117,0.25447286032339256
SSEN-280700108001,ARIMA,6719391.159950453,2592.1788441290955,2105.059835248764,13.140318209673776,0.8152756243405692
SSEN-280700108003,Boosting,2029115.844852458,1424.4703734555023,1132.821024709019,23.845493223834907,-0.08078376579026947
SSEN-280700108003,Prophet,1957836.419028578,1399.2270791506924,1178.2977152065746,26.296117046317107,-0.04281765042000463
SSEN-280700108002,Boosting,9098586.632335147,3016.3863532934815,2399.7369905871674,33.85816648130602,-0.0521267051549843
SSEN-280700108001,Boosting,14105294.96332269,3755.7016605852345,2862.9851421174453,15.973742522632744,0.6122279915594153
SSEN-280700108002,Prophet,6996482.227025934,2645.0864309178883,2099.869665709543,32.04581666333569,0.19095282699891614
SSEN-280700108001,Prophet,22811570.03866636,4776.1459398417,4207.217704465596,30.294713467568872,0.3728817190581457
SSEN-280300623001,Naive,3380530.0033557047,1838.621767345232,1426.8892617449665,52.12480955105052,-0.00036731447385007776
SSEN-280300623002,Naive,55939398.9295302,7479.264598176093,7044.956375838926,95.33400627741797,-7.080771790130555
SSEN-280300623001,Mean (1 day),3719126.3887636326,1928.5036657376704,1567.1614932885907,64.14736944758704,-0.1005648445726357
SSEN-280300623002,Mean (1 day),15322725.981348464,3914.4253705171677,3312.5776006711417,47.70982222639383,-1.2134569592705682
SSEN-280300623003,Naive,2377997.600671141,1542.0757441420124,1209.8221476510066,40.41535941279828,-0.030465521298922438
SSEN-280300623001,Persistence,8954086.140939597,2992.3379055413507,2158.0536912751677,58.32330267418242,-1.6496954907921744
SSEN-280300623002,Persistence,32876653.895973153,5733.816695358612,4282.802013422819,49.251519264733226,-3.749224025291057
SSEN-280300623003,Mean (1 day),2307868.24393235,1519.166957227661,1155.3461968680087,36.5051840940597,-7.6136494749246e-05
SSEN-280300623003,Persistence,2565008.865771812,1601.5645056543342,1180.268456375839,34.940055383519486,-0.11150372786664398
SSEN-280300623002,ARIMA,9623958.763335366,3102.2505964759466,2621.942656717794,35.05586954778405,-0.3902368629686186
SSEN-280300623003,ARIMA,1427690.5737424514,1194.8600645023046,877.1866414706549,26.57820134413994,0.3813341481463812
SSEN-280300623001,ARIMA,2806905.448395545,1675.3821798012373,1336.3094753388175,44.84439861002994,0.1693798124536232
SSEN-280300623002,Boosting,9123574.515537063,3020.5255363160004,2381.9885729803555,27.38904547969372,-0.3179534457133131
SSEN-280300623002,Prophet,18641129.479011018,4317.537432265181,3679.8958973922367,48.3106772278169,-1.6928196604315642
SSEN-280300623003,Boosting,3101738.101155114,1761.1752045594765,1233.291892682357,33.880159368359216,-0.3440863726849275
SSEN-280300623001,Boosting,3841559.0211473634,1959.9895461831838,1574.656586799131,59.756218059506935,-0.13679514086939948
SSEN-280300623003,Prophet,1516758.7469365178,1231.5675973881896,921.3927692512475,26.81919234660805,0.34273794371973965
SSEN-280300623001,Prophet,3435393.0695614084,1853.481337796906,1596.3618335143276,58.48248670665661,-0.0166024072402271
SSEN-251201310002,Naive,41058404.50671141,6407.683240197771,5568.36577181208,76.80152175956766,-2.182041097861226
SSEN-251201310003,Naive,1441040.0625,1200.433281153101,986.3263888888889,77.27809610232659,-0.32772682434262035
SSEN-251201310002,Mean (1 day),15662796.31556733,3957.6250852711314,3315.780620805369,44.451806701574014,-0.21387234069014638
SSEN-251201310003,Mean (1 day),1093236.3841145833,1045.5794489729526,849.0373263888889,58.526742536663114,-0.007271976892915033
SSEN-251201310004,Naive,28705734.24161074,5357.773254031075,4409.208053691275,45.07786328461414,-1.003307846157656
SSEN-251201310002,Persistence,19043712.24161074,4363.910200910502,2958.2348993288592,28.676425249205796,-0.47589453941745274
SSEN-251201310003,Persistence,835852.9375,914.249931637952,676.2569444444445,33.66280420981111,0.22987264878742697
SSEN-251201310004,Mean (1 day),17646569.067478206,4200.781959049792,3440.4026845637577,34.1272789784177,-0.2315138840586728
SSEN-251201310004,Persistence,12200985.781879192,3492.9909507296456,2924.8221476510066,25.25404926465643,0.14852097695986066
SSEN-251201310003,ARIMA,1298169.5553323007,1139.3724392543031,929.0730261049553,71.62624432315347,-0.19609064731302506
SSEN-251201310003,Prophet,703682.0763771958,838.8576019666244,614.1816594088857,28.299611567708173,0.3516505245563808
SSEN-251201310002,ARIMA,4539828.826176953,2130.687406959771,1847.9514570201457,23.405275096225928,0.6481616352191957
SSEN-251201310004,ARIMA,6820056.925322731,2611.5238703337045,2149.5315619695975,19.3118314253269,0.5240437525567281
SSEN-251201310002,Boosting,3837998.803499869,1959.081112026725,1565.9854938101544,15.882811538175892,0.7025537140810596
SSEN-251201310002,Prophet,4956346.009409183,2226.2852488864005,1858.0311790274764,22.814444561651428,0.6158814039015441
SSEN-251201310004,Boosting,16792942.924858607,4097.919340941035,3391.7727459092343,33.36065301261782,-0.1719412587845115
SSEN-251201310004,Prophet,6756550.273364899,2599.3365063732895,2135.231247913238,18.22861383738366,0.5284757372284844
SSEN-280500116002,Naive,6105115.513422819,2470.853195441368,2209.587248322148,88.60417848976454,-2.8240172613501753
SSEN-280500116002,Mean (1 day),2198843.2554530203,1482.8497076416816,1260.4077181208054,50.226888242408116,-0.3772736233030918
SSEN-280500116002,Persistence,2020946.6342281878,1421.600026107269,1080.6073825503356,34.606523612586805,-0.26584579711307854
SSEN-280500116002,ARIMA,848882.6400254219,921.3482729269219,783.441819712846,27.057643545062827,0.4682914907702085
SSEN-280500116002,Boosting,1804470.9958713055,1343.3059948765604,1062.4676094681815,32.46998554921883,-0.13025350964227034
SSEN-280500116002,Prophet,1270173.684935034,1127.0198245528045,948.7643395704359,32.4838189296772,0.20441045129690427
SSEN-281601014001,Naive,16131184.94295302,4016.3646426778805,3333.2449664429532,65.37707097873006,-0.7949841207188295
SSEN-281601014003,Naive,75385771.18120806,8682.49798048972,6783.812080536913,53.41682841880594,-0.8818112161813578
SSEN-281601014001,Mean (1 day),9095629.667520156,3015.896163252335,2532.2711129753916,43.541222044524986,-0.012108588356993355
