dataset_id,dno_alias,aggregated_device_count_active,total_consumption_active_import,data_collection_log_timestamp,geometry,secondary_substation_unique_id,lv_feeder_unique_id
190900626001,SSEN,46.0,10212.0,2024-12-01 00:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,6314.0,2024-12-01 01:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,6675.0,2024-12-01 01:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,5048.0,2024-12-01 02:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,4845.0,2024-12-01 02:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,6196.0,2024-12-01 03:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,5214.0,2024-12-01 03:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,5306.0,2024-12-01 04:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,4880.0,2024-12-01 04:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,4576.0,2024-12-01 05:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,5881.0,2024-12-01 05:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,4955.0,2024-12-01 06:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,4637.0,2024-12-01 06:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,4728.0,2024-12-01 07:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,6952.0,2024-12-01 07:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,6945.0,2024-12-01 08:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,7693.0,2024-12-01 08:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,10401.0,2024-12-01 09:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,10278.0,2024-12-01 09:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,9274.0,2024-12-01 10:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,9813.0,2024-12-01 10:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,9125.0,2024-12-01 11:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,8642.0,2024-12-01 11:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,9511.0,2024-12-01 12:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,12914.0,2024-12-01 12:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,14540.0,2024-12-01 13:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,14540.0,2024-12-01 13:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,11654.0,2024-12-01 14:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,14642.0,2024-12-01 14:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,18940.0,2024-12-01 15:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,14089.0,2024-12-01 15:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,15476.0,2024-12-01 16:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,18724.0,2024-12-01 16:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,21132.0,2024-12-01 17:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,16819.0,2024-12-01 17:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,12130.0,2024-12-01 18:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,13674.0,2024-12-01 18:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,16848.0,2024-12-01 19:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,17852.0,2024-12-01 19:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,15723.0,2024-12-01 20:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,13566.0,2024-12-01 20:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,12410.0,2024-12-01 21:00:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
190900626001,SSEN,46.0,12762.0,2024-12-01 21:30:00+00:00,"{'x': -0.488371, 'y': 51.456858}",SSEN-1909006260,SSEN-190900626001
