dataset_id,dno_alias,aggregated_device_count_active,total_consumption_active_import,data_collection_log_timestamp,geometry,secondary_substation_unique_id,lv_feeder_unique_id
281200218001,SSEN,19.0,2225.0,2024-12-01 00:30:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218001
281200218002,SSEN,66.0,21674.0,2024-12-01 00:30:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218002
281200218004,SSEN,34.0,4743.0,2024-12-01 00:30:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218004
281200218005,SSEN,28.0,3770.0,2024-12-01 00:30:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218005
281200218006,SSEN,18.0,1671.0,2024-12-01 00:30:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218006
281200218001,SSEN,19.0,1822.0,2024-12-01 01:00:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218001
281200218002,SSEN,66.0,25545.0,2024-12-01 01:00:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218002
281200218004,SSEN,34.0,4063.0,2024-12-01 01:00:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218004
281200218005,SSEN,28.0,4673.0,2024-12-01 01:00:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218005
281200218006,SSEN,18.0,1665.0,2024-12-01 01:00:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218006
281200218001,SSEN,19.0,1672.0,2024-12-01 01:30:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218001
281200218002,SSEN,66.0,23135.0,2024-12-01 01:30:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218002
281200218004,SSEN,34.0,4647.0,2024-12-01 01:30:00+00:00,"{'x': -0.467228, 'y': 51.450334}",SSEN-2812002180,SSEN-281200218004
